
sigouin_int_bst_kcas_unbalanced,48,2000000,5,5,558,999655,1010272791,33675759,56130877,56118076,3741631,1122521744,37417391,
sigouin_int_bst_kcas_unbalanced,96,2000000,5,5,358,998973,2015408239,67180274,111953009,111985007,7464600,2239346255,74644875,
sigouin_int_bst_kcas_unbalanced,144,2000000,5,5,380,999151,2846893964,94896465,158172419,158163287,10544523,3163229670,105440989,
sigouin_int_bst_kcas_unbalanced,190,2000000,5,5,385,1001196,3629164772,120972159,201642653,201634043,13442556,4032441468,134414715,
bronson_pext_bst_occ,24,2000000,5,5,535,1208602,744893300,24829776,41381211,41388150,2758978,827662661,27588755,
bronson_pext_bst_occ,48,2000000,5,5,351,1206164,1298637610,43287920,72149158,72142888,4809734,1442929656,48097655,
bronson_pext_bst_occ,96,2000000,5,5,363,1205395,2611386597,87046219,145060490,145076734,9671240,2901523821,96717460,
bronson_pext_bst_occ,144,2000000,5,5,364,1206103,3836481269,127882708,213150843,213142681,14209784,4262774793,142092493,
bronson_pext_bst_occ,190,2000000,5,5,378,1207855,5022162540,167405418,279012932,278977721,18599688,5580153193,186005106,
sigouin_int_bst_kcas,24,20000,10,10,341,10081,1026005934,34200197,128260572,128247880,8550281,1282514386,42750479,
sigouin_int_bst_kcas,48,20000,10,10,362,9857,1281692091,42723069,160221530,160206875,10680946,1602120496,53404016,
sigouin_int_bst_kcas,96,20000,10,10,367,10056,1566717865,52223928,195856685,195837581,13056475,1958412131,65280404,
sigouin_int_bst_kcas,144,20000,10,10,409,10023,1458698032,48623267,182347110,182346972,12156469,1823392114,60779737,
sigouin_int_bst_kcas,190,20000,10,10,372,10028,1427892376,47596412,178466347,178472945,11897976,1784831668,59494388,
sigouin_int_bst_kcas_unbalanced,24,20000,10,10,342,9950,1029599887,34319996,128689653,128697487,8579571,1286987027,42899567,
sigouin_int_bst_kcas_unbalanced,48,20000,10,10,350,10027,1223542395,40784746,152943026,152937547,10196019,1529422968,50980765,
sigouin_int_bst_kcas_unbalanced,96,20000,10,10,361,10055,1481989731,49399657,185221305,185224823,12348204,1852435859,61747861,
sigouin_int_bst_kcas_unbalanced,144,20000,10,10,364,10120,1452413296,48413776,181582944,181560563,12104783,1815556803,60518560,
sigouin_int_bst_kcas_unbalanced,190,20000,10,10,353,10086,1411514982,47050499,176448095,176454231,11763410,1764417308,58813910,
bronson_pext_bst_occ,24,20000,10,10,316,11969,1675395109,55846503,209422990,209407555,13961018,2094225654,69807521,
bronson_pext_bst_occ,48,20000,10,10,358,12024,2490791098,83026369,311371097,311334518,20756853,3113496713,103783223,
bronson_pext_bst_occ,96,20000,10,10,373,12289,4025150623,134171687,503193140,503148608,33544724,5031492371,167716412,
bronson_pext_bst_occ,144,20000,10,10,391,12212,5376816214,179227207,672107710,672115709,44807447,6721039633,224034654,
bronson_pext_bst_occ,190,20000,10,10,359,12076,6706658175,223555272,838313453,838354342,55888926,8383325970,279444199,
sigouin_int_bst_kcas,24,200000,10,10,339,100309,896376290,29879209,112025548,112045926,7469049,1120447764,37348258,
sigouin_int_bst_kcas,48,200000,10,10,353,99858,1143381740,38112724,142925411,142923159,9528285,1429230310,47641010,
sigouin_int_bst_kcas,96,200000,10,10,357,100300,1871836423,62394547,233958663,233991880,15598351,2339786966,77992898,
sigouin_int_bst_kcas,144,200000,10,10,367,100014,2319909976,77330332,290021305,289997167,19333949,2899928448,96664281,
sigouin_int_bst_kcas,190,200000,10,10,447,100284,2789483552,92982785,348693465,348681025,23245816,3486858042,116228601,
sigouin_int_bst_kcas_unbalanced,24,200000,10,10,343,100070,920838250,30694608,115099710,115099710,7673314,1151037670,38367922,
sigouin_int_bst_kcas_unbalanced,48,200000,10,10,354,100182,1182374849,39412494,147798117,147796122,9853141,1477969088,49265636,
sigouin_int_bst_kcas_unbalanced,96,200000,10,10,366,100300,2080921936,69364064,260129324,260140867,17342339,2601192127,86706404,
sigouin_int_bst_kcas_unbalanced,144,200000,10,10,362,100093,2744508124,91483604,343044011,343059328,22870111,3430611463,114353715,
sigouin_int_bst_kcas_unbalanced,190,200000,10,10,422,100056,3203567071,106785569,400462114,400446542,26696955,4004475727,133482524,
